id,title,url,isPaid,price,numSubscribers,numReviews,numPublishedLectures,instructionalLevel,contentInfo,publishedTime,,,Is Paid,Total,Column1
433084,DIY Beautiful Social Graphics That Don't Require Photoshop,https://www.udemy.com/diy-beautiful-social-graphics-that-dont-require-photoshop/,TRUE,20,238,9,22,All Levels,2.5 hours,2015-03-03T21:17:04Z,,,,,
185092,Design while you learn InDesign CC,https://www.udemy.com/design-while-you-learn-indesign-cc/,TRUE,20,1116,3,21,Beginner Level,2.5 hours,2014-04-07T17:28:14Z,,,,,
395652,R Graph Essentials,https://www.udemy.com/r-graph-essentials/,TRUE,85,105,4,41,All Levels,2 hours,2015-01-21T07:26:49Z,,,,,
943724,Car Sketching with Simple Analog Tools,https://www.udemy.com/car-sketching-with-markers/,TRUE,40,23,5,10,All Levels,37 mins,2016-08-29T18:50:57Z,,,,,
546124,Drawing Anime & Manga Style,https://www.udemy.com/drawing-anime-and-manga-style/,TRUE,25,82,5,40,All Levels,8 hours,2015-07-10T23:16:44Z,,,,,
876444,Inkscape 101 for Beginners - Design Vector Graphics,https://www.udemy.com/inkscape-101-for-beginners-design-vector-graphics/,TRUE,195,13,5,26,Beginner Level,1 hour,2016-06-13T18:28:02Z,,,,,
893978,"How to Fix Common Branding Mistakes, for Graphic Designers",https://www.udemy.com/how-to-fix-common-branding-mistakes-for-graphic-designers/,TRUE,35,19,2,9,Intermediate Level,1.5 hours,2016-11-18T22:15:11Z,,,,,
1249378,AutoCAD Course - Learn Online AutoCAD in Urdu Hindi,https://www.udemy.com/autocad-course-in-urdu-hindi/,FALSE,Free,105,2,22,All Levels,2 hours,2017-06-13T17:32:48Z,,,,,
273256,Mind-Blowing Photoshop: Master Skills Season 1,https://www.udemy.com/mind-blowing-photoshop-master-skills-season-1/,TRUE,20,94,3,69,All Levels,3 hours,2014-08-08T16:12:02Z,,,,,
1240730,Architectural Drawing For Creatives,https://www.udemy.com/architectural-drawing-for-website-and-logo-designers/,TRUE,195,5,0,156,All Levels,24 hours,2017-06-21T15:35:08Z,,,,,
651014,Adobe Photoshop (Complete Beginner),https://www.udemy.com/learn-adobe-photoshop-complete-beginner-to-a-fricken-master/,TRUE,200,98,3,33,Beginner Level,2 hours,2015-12-09T17:17:38Z,,,,,
1236254,Character Design,https://www.udemy.com/character-design/,TRUE,75,5,0,24,Intermediate Level,2 hours,2017-05-31T18:31:33Z,,,,,
1201118,Icon Design Masterclass: Learn Icon Design Principles,https://www.udemy.com/icon-design-masterclass-learn-icon-design-principles/,TRUE,40,6,0,15,Beginner Level,2.5 hours,2017-05-05T17:05:21Z,,,,,
1227748,create stunning Photoshop compositions in minutes,https://www.udemy.com/create-impressive-photoshop-compositions-in-minutes/,TRUE,20,5,0,29,All Levels,2 hours,2017-06-07T19:24:37Z,,,,,
408118,Marvelous Logo Design,https://www.udemy.com/marvelous-logo-design/,TRUE,20,91,5,13,All Levels,1.5 hours,2015-01-30T03:53:23Z,,,,,
1258402,Canva Complete Course For Graphics Design | 20 Projects,https://www.udemy.com/canva-course-graphics-design/,TRUE,20,3,3,27,All Levels,2.5 hours,2017-06-27T15:22:40Z,,,,,
489114,The Complete Video Production Guide - Learn Top Video Tools,https://www.udemy.com/video-production-guide-learn-top-video-tools-to-create-awesome-videos/,TRUE,195,121,9,77,All Levels,7.5 hours,2015-05-25T23:21:06Z,,,,,
16689,Drawing With Confidence,https://www.udemy.com/drawing-with-confidence/,TRUE,25,105,7,10,All Levels,2 hours,2012-05-04T07:24:05Z,,,,,
1089062,Add realistic car paint to your pencil drawing in Photoshop!,https://www.udemy.com/colorize-your-pencil-drawing-in-photoshop/,TRUE,25,17,3,8,Beginner Level,1 hour,2017-02-02T19:03:50Z,,,,,
709160,T-Shirt Sales - Merch By Amazon Profit Formula With Canva,https://www.udemy.com/merch-by-amazon-quick-start-t-shirt-sales-using-canva-design/,TRUE,20,380,1,26,All Levels,1 hour,2017-06-26T18:13:55Z,,,,,
385662,Learn print production from start to finish,https://www.udemy.com/print-production/,TRUE,35,494,6,16,All Levels,1 hour,2015-05-04T20:50:35Z,,,,,
508570,Step by Step Gif animation in Photoshop,https://www.udemy.com/step-by-step-gif-animation-in-photoshop/,TRUE,20,518,2,17,All Levels,1 hour,2015-06-08T18:40:03Z,,,,,
934790,Adobe - Create a professional logo step-by-step (Farming),https://www.udemy.com/adobe-create-a-professional-logo-step-by-step-farming/,TRUE,20,214,0,15,All Levels,1 hour,2016-08-18T23:51:44Z,,,,,
1133716,Adobe Illustrator CC Advanced,https://www.udemy.com/adobe-illustrator-advanced/,TRUE,30,11,1,27,Beginner Level,1.5 hours,2017-03-08T03:16:33Z,,,,,
473474,Mastering Realistic Real Life Drawing with Pencil,https://www.udemy.com/mastering-realistic-real-life-drawing-with-pencil/,TRUE,20,33,5,12,Beginner Level,39 mins,2015-04-20T18:08:39Z,,,,,
1143032,Silhouettes that Sells,https://www.udemy.com/silhouettes-that-sells/,TRUE,25,9,1,13,Beginner Level,1 hour,2017-03-23T21:08:59Z,,,,,
121490,FullPage: The Complete Guide to Flat Websites,https://www.udemy.com/easy-flat-design/,TRUE,20,817,14,13,All Levels,38 mins,2013-11-18T08:27:35Z,,,,,
339560,How to design professional PowerPoint business presentation,https://www.udemy.com/how-to-design-professional-animated-powerpoint-presentation/,TRUE,20,286,7,7,All Levels,1 hour,2014-11-11T19:49:41Z,,,,,
659340,Pic Monkey for Beginners - Graphic Design and Photo Editing,https://www.udemy.com/pic-monkey-101/,TRUE,20,774,3,17,Beginner Level,3 hours,2015-11-08T22:12:37Z,,,,,
835082,Corel Painter 2016,https://www.udemy.com/corel-painter-2016/,TRUE,40,41,9,86,All Levels,8 hours,2016-05-11T14:51:26Z,,,,,
335902,eBook Cover Design,https://www.udemy.com/ebooks-cover-design/,TRUE,20,30,3,14,Intermediate Level,1.5 hours,2014-11-04T20:56:51Z,,,,,
441106,"Photoshop tips and tricks, how to change clothes",https://www.udemy.com/changing-clothes-with-photoshop/,TRUE,20,837,4,26,All Levels,2 hours,2015-03-16T18:36:17Z,,,,,
624356,How to make Better Compositions: Take your art to new height,https://www.udemy.com/better-compositions/,TRUE,30,11,3,8,All Levels,32 mins,2016-08-04T13:33:30Z,,,,,
456388,Adobe Photoshop CC | The Essential Guide,https://www.udemy.com/adobe-photoshop-cc-the-essential-guide/,TRUE,20,254,5,81,All Levels,4.5 hours,2015-05-12T00:19:27Z,,,,,
955242,Learn to Composite a 2D Action Shot in Photoshop,https://www.udemy.com/3dmotive-learn-to-composite-a-2d-action-shot-in-photoshop/,TRUE,20,40,2,8,Beginner Level,1.5 hours,2016-09-10T21:38:26Z,,,,,
496430,Infographic Design: How To Create Your Own Infographic,https://www.udemy.com/infographic-design-how-to-create-your-own-infographic/,TRUE,20,84,8,13,All Levels,2 hours,2015-05-12T20:38:58Z,,,,,
793246,Autodesk Inventor 2016 : Complete Guide ,https://www.udemy.com/learn-autodesk-inventor-2016/,TRUE,20,23,4,83,Beginner Level,7.5 hours,2016-03-22T20:35:56Z,,,,,
547190,Amazing Graphic Design for Beginners,https://www.udemy.com/amazing-graphic-design-for-beginners/,TRUE,20,32,10,5,Beginner Level,42 mins,2015-07-08T19:58:01Z,,,,,
